orf	hom | growth (pooled culture, barseq) | peptide 50 [5.75 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Ng SMS~Chia CSB, 2018
YDR283C	-6.6713356214423
YDR284C	
YDR285W	-0.851163079135338
YDR286C	0.103239578297415
YDR287W	-0.00691930910106778
YDR289C	-0.164259141949903
YDR290W	-0.0675277765361697
YDR291W	0.560250302478262
YDR293C	-0.489263476966449
YDR294C	0.660545392689389
YDR295C	-0.302361551702813
YDR296W	-0.770471298927075
YDR297W	-0.169293348569554
YDR298C	-2.38926001712113
YDR300C	
YDR304C	-0.13309799735905
YDR305C	-0.388707260906931
YDR306C	0.144406989870387
YDR307W	-0.221158362756421
YDR309C	-0.382097758905211
YDR310C	-0.353320906205651
YDR312W	0.368685267201293
YDR313C	-0.11993719075838
YDR314C	3.07913875819546
YDR315C	0.215692464616067
YDR316W	-0.382107301500617
YDR317W	0.677761530806698
YDR318W	
YDR319C	-0.228067210268958
YDR320C	-1.10094856447452
YDR321W	0.0420598884279291
YDR322W	-0.481497407374113
YDR323C	-1.10757570431636
YDR326C	-0.353184678930697
YDR329C	-0.517572347305219
YDR330W	-0.748086889827706
YDR332W	-0.252245630239285
YDR333C	0.110655781061303
YDR334W	-0.238334147843422
YDR335W	0.593538388508935
YDR336W	-0.00928898661499638
YDR337W	-0.0197917492330027
YDR338C	-0.0489948347973673
YDR340W	-0.130470037926793
YDR344C	-0.165272514517489
YDR345C	-0.404692978436936
YDR346C	0.0932907804808229
YDR347W	0.606503835233817
YDR348C	
YDR349C	-0.284605089239332
YDR350C	0.504894475222842
YDR351W	-0.104963016738576
YDR352W	0.156658864531945
YDR354W	-0.0866063113901461
YDR357C	0.183322179580427
YDR358W	0.29315752314817
YDR359C	-0.357018994945588
YDR360W	-0.157230284108551
YDR363W	1.41722883472463
YDR363W-A	0.180801952481362
YDR364C	
YDR368W	0.238278566867216
YDR369C	3.63100420167206
YDR370C	-0.445694724638527
YDR371W	0.0750319995210034
YDR372C	-0.69088654374205
YDR374C	0.430251549136586
YDR375C	-2.38312114428066
YDR377W	1.73788200639397
YDR378C	-1.17828213058902
YDR379W	
YDR380W	-0.498627089684481
YDR382W	-3.27336867802317
YDR383C	-0.148179123122586
YDR384C	-0.288274627743994
YDR385W	-0.537291662077065
YDR386W	0.152277644796641
YDR387C	-0.61679200652887
YDR388W	-4.65476561988882
YDR389W	-0.948954102417011
YDR391C	-0.0803310681099047
YDR392W	5.15976857775621
YDR393W	0.199673443120934
YDR395W	0.307946114855174
YDR399W	-0.111701942454207
YDR400W	-0.635112491396773
YDR401W	-5.4161422577704
YDR402C	0.364385054218469
YDR403W	-0.138371855763129
YDR405W	0.378135707193016
YDR406W	-0.0352952153627067
YDR408C	1.22583669028371
YDR409W	0.153342213717948
YDR410C	
YDR411C	-0.364701067779769
YDR414C	-2.11006687357995
YDR415C	0.270376364771694
YDR417C	0.280513421635257
YDR418W	0.306644225810864
YDR419W	0.0689512937527999
YDR420W	-0.237647494837389
YDR421W	0.371976772271175
YDR422C	-0.0582813933234777
YDR423C	0.28638770008497
YDR424C	0.30362162048313
YDR425W	0.0798292674773064
YDR426C	-0.280500253939553
YDR428C	0.170168046015663
YDR430C	-0.0655700193861802
YDR431W	-0.283241203854669
YDR432W	-4.10419612941047
YDR433W	
YDR435C	0.364814018331745
YDR436W	0.233293346709261
YDR438W	-0.322435857792472
YDR439W	-0.0434463036507554
YDR440W	-0.149395000925429
YDR441C	-0.0764059933929707
YDR442W	-0.0156341519097801
YDR443C	0.27897057560149
YDR444W	0.119502592717786
YDR445C	0.189786081469443
YDR446W	-0.125063866018486
YDR447C	0.0332227058153879
YDR448W	-1.03709693720501
YDR450W	-0.052846520753153
YDR451C	0.301112246024092
YDR452W	-0.17009342919419
YDR453C	
YDR455C	0.0457420414245605
YDR456W	-4.071780564972
YDR457W	-0.314496576633434
YDR458C	-0.177780117138337
YDR459C	-0.36390476129663
YDR461W	-0.100616922578133
YDR462W	
YDR463W	0.649969506631904
YDR465C	-0.580789116594187
YDR466W	0.358040451146298
YDR467C	5.24354715207495
YDR469W	0.238459179977707
YDR470C	
YDR471W	
YDR475C	-0.0640439102153596
YDR476C	0.266097007123802
YDR477W	-0.0279581057361438
YDR479C	-0.0196658540169857
YDR480W	-0.37863727778365
YDR481C	-6.09374978648777
YDR482C	0.33016820417161
YDR483W	-0.365646931049604
YDR484W	-9.86332791356563
YDR485C	-0.640214725518619
YDR486C	-5.4015651448453
YDR488C	
YDR490C	-0.116980287400896
YDR491C	0.179027290152107
YDR492W	0.201556400584984
YDR493W	0.120922690449292
YDR494W	
YDR495C	-3.08678513923507
YDR496C	0.856373099699773
YDR497C	0.41832653096457
YDR500C	-0.466785579283458
YDR501W	0.193898729044412
YDR502C	-0.14294982584829
YDR503C	0.613131183493879
YDR504C	-0.09739268754294
YDR505C	-0.414291810237078
YDR506C	-0.0480538667186394
YDR507C	-0.984814584676122
YDR508C	0.040095347250659
YDR509W	-0.0786484126883684
YDR511W	-5.6139064902302
YDR512C	0.0872550005122747
YDR513W	-0.307047671037261
YDR514C	0.186285414507632
YDR515W	0.0190527198795801
YDR516C	-4.66426638974096
YDR517W	0.0406609565930257
YDR518W	0.858990018963017
YDR519W	-0.0897927976055214
YDR520C	-2.93269507251533
YDR521W	0.099481190562824
YDR522C	-0.36979180804902
YDR523C	-0.267129006584285
YDR524C	1.0788896545239
YDR525W	-0.700094646375089
YDR525W-A	0.280161101776665
YDR528W	-0.14703032376566
YDR529C	-0.0654860588093195
YDR530C	0.518193391733261
YDR532C	0.0713121083962185
YDR533C	0.997524175574222
YDR534C	-0.0186345865321083
YDR535C	0.180319418607994
YDR536W	0.252198934990465
YDR537C	-0.0680761013149153
YDR538W	-0.0455767322770601
YDR539W	0.0951822185166635
YDR540C	1.986546306535
YDR541C	0.0809056061311138
YEL001C	0.285868639516466
YEL003W	-0.335053188070702
YEL004W	-0.647989060571858
YEL005C	-0.36469630180177
YEL006W	-0.524571452696144
YEL007W	0.514266770591888
YEL008W	-1.09637891106997
YEL009C	-0.391136244282471
YEL010W	0.15966723536505
YEL011W	0.0797716024682434
YEL012W	-0.142638835012976
YEL013W	-0.269193138580001
YEL014C	0.369201783805469
YEL015W	0.166801497569222
YEL016C	0.610985915814312
YEL017C-A	-0.121092283080093
YEL017W	0.0844851255017417
YEL018W	0.350751445791414
YEL020C	-0.430265806547019
YEL023C	0.10995248663456
YEL024W	-0.366374521359603
YEL025C	-0.129382886931995
YEL027W	0.521228238045852
YEL028W	0.213823759983611
YEL029C	-0.182550623621605
YEL030W	0.0457420414245605
YEL031W	-1.7030427756759
YEL033W	-1.82513907791695
YEL036C	-1.12198742030552
YEL037C	-0.16993146475075
YEL038W	0.195385514717064
YEL039C	0.120600262204684
YEL040W	
YEL041W	
YEL042W	6.25318287174963
YEL043W	-0.660773977960603
YEL044W	-0.674088782949393
YEL045C	0.652965784269686
YEL046C	
YEL047C	-0.107811663216339
YEL048C	-0.0513818758295109
YEL049W	-0.417378875217223
YEL050C	-0.379270730579109
YEL051W	-0.64961931683392
YEL052W	0.0405189148278906
YEL053C	-0.213822142754335
YEL054C	-0.108929657138196
YEL056W	0.146917160992649
YEL057C	
YEL059W	-0.0489922089308233
YEL060C	0.0494900227213665
YEL061C	0.341786362466452
YEL062W	-0.287092051252739
YEL063C	-0.141857020846938
YEL064C	-0.446802164233453
YEL065W	0.160339126297369
YEL066W	-0.23836054218433
YEL067C	0.204544130924505
YEL068C	0.122018085769278
YEL071W	0.351752244953856
YEL072W	0.133237822586914
YER001W	0.0368330569479728
YER002W	-0.447434700479106
YER004W	-0.484777027262658
YER005W	-0.361018943323369
YER007C-A	0.319575045813296
YER007W	-0.178169918028212
YER010C	0.399553412992153
YER011W	0.492815499974702
YER014C-A	
YER014W	1.59182222062461
YER016W	0.268464635404448
YER017C	-0.499952038500472
YER019C-A	-0.0145171753356193
YER019W	-0.97914525740207
YER020W	0.389938804726363
YER024W	-0.190379651895033
YER027C	-0.196805091938985
YER028C	0.0778934227844637
YER030W	0.589981779777315
YER031C	-1.38130188311251
YER032W	0.000356764202926242
YER033C	0.0355368397010903
YER034W	0.183149163623428
YER035W	-0.000699941155982836
YER037W	-0.416738894074701
YER038W-A	-0.209469716838176
YER039C	-0.94191748233712
YER039C-A	-0.0847620740835562
YER040W	0.0609704915633892
YER041W	-0.0215821261801257
YER042W	0.118469875360606
YER044C	-5.87900832374543
YER044C-A	-0.172945399661304
YER045C	0.20596136773549
YER046W	0.182967905126588
YER046W-A	-0.277442716932571
YER047C	
YER048C	-0.136223178256056
YER049W	-0.0278316417611562
YER050C	0.571894992763924
YER051W	-5.21453620008931
YER052C	-1.08077750018401
YER053C	-0.0827169800307268
YER054C	-0.155499821950424
YER055C	-0.120378863245445
YER056C	0.679142386142872
YER056C-A	0.0127801705301571
YER057C	0.132743532323068
YER058W	0.416936471108846
YER059W	0.0511565441356997
YER060W	0.890519897037768
YER060W-A	-0.200422126903706
YER061C	0.581723070802176
YER062C	0.0191202854482475
YER063W	0.237643411936369
YER064C	0.0265478828131543
YER065C	-0.109741425624433
YER066C-A	-0.352333095759881
YER066W	-0.0957242663488161
YER067C-A	-0.00325418361978305
YER067W	-0.364364654705257
YER068C-A	0.49559100204063
YER068W	-7.03500704967956
YER069W	0.232887765789523
YER070W	-0.0639967504547057
YER071C	0.0935014497917926
YER072W	-0.833312780030962
YER073W	0.0602713614152534
YER074W	0.0735911271321647
YER075C	0.453368754839099
YER077C	0.010270418158286
YER078C	0.163392117634038
YER079W	0.285344657542418
YER080W	-0.239921756273655
YER081W	0.0221379882363288
YER083C	-0.34239819412155
YER084W	-1.01400101174623
YER085C	-0.247692531104107
YER086W	0.23702069244409
YER087C-B	-0.338589839157486
YER087W	1.68781611047426
YER088C	-0.252007294867849
YER089C	-0.582950229298577
YER090W	0.320954511180877
YER091C	0.379315152970613
YER091C-A	-5.45165941979662
YER092W	-0.836042961094475
YER093C-A	0.00875171780811928
YER095W	-0.229408407883532
YER096W	-0.115032514583765
YER097W	-0.320328892447046
YER098W	0.403708290398227
YER101C	
YER103W	-0.780459747326017
YER106W	-0.205839740393284
YER107C	0.0651488607104883
YER110C	0.645060663465519
YER111C	-1.19996458656323
YER113C	0.529553089025523
YER114C	0.33728490395232
YER115C	0.178221613795745
YER116C	3.94301617620859
YER117W	-1.15686393963465
YER118C	0.362732176089368
YER119C	5.15976857775621
YER119C-A	-0.790028884643463
YER120W	-0.151083634955886
YER121W	-0.118983253209411
YER122C	
YER123W	-0.480551219746105
YER124C	0.455531298970063
YER128W	-0.106221901691189
YER129W	0.212468474224875
YER130C	-0.141960196820538
YER131W	0.165717940720114
YER132C	-0.325435403411275
YER134C	0.101389113890698
YER135C	0.459164980697062
YER137C	
YER139C	1.47931360855785
YER140W	-0.237973161906763
YER141W	-0.121917700449321
YER142C	-0.00539948344325638
YER143W	-0.245058218295039
YER144C	-0.555781227203943
YER145C	-0.215838141884796
YER149C	-0.211507726362328
YER150W	-0.222187138899226
YER151C	0.202652530174341
YER152C	-0.134242777136831
YER153C	-4.29660965002823
YER154W	-0.313257563494414
YER155C	-9.14154942203288
YER156C	-0.157897359297715
YER158C	0.422726237319508
YER161C	-0.557359856501895
YER162C	-0.606982213597094
YER163C	-0.0576884746998748
YER164W	0.11600944574705
YER166W	0.120598220736281
YER167W	-0.998294258086331
YER169W	0.26801406101641
YER170W	-1.01050451862574
YER173W	0.261269074450333
YER174C	0.0683252931298608
YER175C	0.267168249473142
YER176W	0.193890547260651
YER177W	-0.275957847747514
YER178W	1.10183503174648
YER179W	0.143344247284439
YER180C	-0.124375040337796
YER181C	-0.383809958235094
YER182W	0.14719704952089
YER183C	-0.625673100442027
YER184C	0.334606408237588
YER185W	-0.0212709355838308
YER186C	0.402518123618027
YER187W	0.26321561754798
YER188W	-0.167615644808066
YFL001W	-0.742530785662038
YFL003C	0.0917827219980747
YFL004W	0.280858513875315
YFL007W	-0.17391622223683223
YFL010C	-0.067487784128667
YFL010W-A	-0.142629468320858
YFL011W	0.0624267843006625
YFL012W	0.402201627147977
YFL012W-A	0.245907533793835
YFL013C	-0.112975226548171
YFL014W	0.133434994507417
YFL015C	0.485675706708931
YFL016C	-4.24813673784859
YFL018C	0.709576233117216
YFL019C	-0.105104004910046
YFL020C	0.454988838513462
YFL021W	0.0414799765707529
YFL023W	
YFL025C	-0.332322788306526
YFL026W	-0.145475992526214
YFL027C	0.198208812697646
YFL028C	-0.023285925697062
YFL030W	0.113557992637583
YFL031W	0.0898034795151247
YFL032W	-0.40449528317028
YFL033C	0.0405597386487252
YFL034C-A	0.06687508640113551
YFL034W	0.238877064586429
YFL036W	
YFL040W	0.510399833406077
YFL041W	0.368772321698571
YFL042C	0.533240769280651
YFL044C	-4.81377851215336
YFL046W	-0.0671735825209467
YFL047W	0.0135546028087301
YFL048C	-0.423579582765017
YFL049W	-0.214843398388081
YFL050C	-0.311011713264266
YFL051C	-0.104797282456917
YFL052W	-0.104736209477799
YFL053W	-0.226067948918955
YFL054C	-0.195224060691938
YFL055W	-0.219753168527488
YFL060C	
YFL063W	0.10412871637774
YFR001W	0.523726662643376
YFR006W	0.123788000246316
YFR007W	-0.146311607669611
YFR008W	-0.223225764484825
YFR009W	0.20307725236352
YFR010W	-0.0368920101245967
YFR011C	-0.0340639452475458
YFR012W	0.390753444152808
YFR013W	0.0362094959115076
YFR014C	-0.0117447435063601
YFR015C	0.0328543824680727
YFR016C	-0.277319130862867
YFR017C	-0.28913875769489
YFR018C	-0.0111029459575899
YFR019W	-0.499980538405016
YFR020W	0.0336999813663815
YFR021W	0.597194145142502
YFR022W	0.0500538640914602
YFR023W	-0.107014125946809
YFR024C-A	-0.390979649497414
YFR025C	0.165561921722032
YFR026C	-0.122173844607919
YFR030W	-0.0245220658332301
YFR031C-A	-0.189008683493497
YFR032C	0.253338532359232
YFR032C-A	-0.160983576387801
YFR033C	0.0233454525008976
YFR034C	-0.80511715110249
YFR035C	-0.0514363767702092
YFR036W	0.792811064133093
YFR038W	-0.379413756221402
YFR039C	0.512569815534656
YFR040W	-0.256618860745333
YFR041C	0.553134153713304
YFR043C	-0.333181531908866
YFR044C	-0.0336820222320252
YFR045W	-0.247512541432932
YFR046C	0.201740947689509
YFR047C	-0.119759605174705
YFR048W	-1.44414363770485
YFR049W	-0.468038426834229
YFR053C	0.485059786119557
YFR054C	-0.185000111759794
YFR055W	-0.46429291060341
YFR056C	-0.0481912801402933
YFR057W	-0.620620792401165
YGL002W	-0.366957134601219
YGL003C	-0.414240826903841
YGL004C	-0.345364679338842
YGL005C	-0.816576490145811
YGL006W	-0.240356621632648
YGL007W	0.0918139881392511
YGL009C	0.202351808792436
YGL010W	-0.26459070450734
YGL012W	-5.03077233008565
YGL013C	0.456112696913001
YGL014W	0.0571857099581381
YGL015C	-0.368317647907387
YGL016W	-0.118559719744905
YGL017W	-0.216842147458
YGL019W	0.0385381825771685
YGL020C	-1.0440859880939
YGL021W	-0.117343322173252
YGL023C	-0.12819386896519
YGL024W	
YGL025C	1.02677288566643
YGL026C	0.371272502507469
YGL027C	-1.48923696906223
YGL028C	0.164455421493301
YGL029W	
YGL031C	-0.00349822139229005
YGL032C	-0.466401534474102
YGL033W	
YGL034C	-0.289982572016467
YGL035C	-0.196512383478643
YGL036W	-0.093529576274042
YGL037C	-0.00679621457522487
YGL038C	-0.087914457562252
YGL039W	-0.024499566435064
YGL041C	-1.06722202590716
YGL042C	0.231126320656831
YGL043W	-0.157948815888812
YGL045W	-0.14219208013921203
YGL049C	-0.159917912206696
YGL050W	-0.0957768857248015
YGL051W	0.0445140522014753
YGL053W	0.227861957309844
YGL054C	-0.0446136219056259
YGL056C	0.522369913129297
YGL057C	0.117849015651369
YGL058W	0.210678244995288
YGL059W	-0.0287395809948486
YGL060W	-0.908325614400147
YGL062W	0.564148804884872
YGL063W	-0.0355083004223653
YGL064C	0.956703145525342
YGL066W	0.621263592525488
YGL067W	-0.0324659693466549
YGL070C	-0.015987433118656
YGL071W	-1.07742282289396
YGL072C	-1.2188427227482
YGL076C	-0.569390259319249
YGL077C	0.380170151009787
YGL078C	0.267076103518105
YGL079W	-0.0178011370203905
YGL080W	-0.832671799637688
YGL081W	-0.465307715916983
YGL082W	
YGL083W	-0.0326178251098786
YGL084C	-1.02637817022962
YGL085W	-0.496283270432512
YGL086W	0.374908276336979
YGL087C	0.267473509013374
YGL088W	-0.490254673412391
YGL089C	-0.236543416459267
YGL090W	-0.307614636428866
YGL094C	0.105602359943075
YGL095C	-5.05781060323698
YGL096W	0.237870599600003
YGL101W	
YGL104C	
YGL105W	0.714255087002614
YGL107C	-3.25532458115898
YGL108C	-0.0386877646333478
YGL109W	-2.31730185574571
YGL110C	
YGL114W	-0.0984622263517692
YGL115W	
YGL117W	-4.25851789153923
YGL118C	
YGL121C	0.110022502195652
YGL124C	-0.286608380997086
YGL125W	-0.708585826293653
YGL126W	-4.9631688570389
YGL127C	-0.521969713141702
YGL129C	
YGL131C	-0.0581502634487979
YGL132W	-0.0910972538990844
YGL133W	-0.00680823200789499
YGL135W	0.402848455970155
YGL136C	-3.65755289926438
YGL138C	0.044071643845863
YGL139W	0.803094584848933
YGL140C	0.0458679177512303
YGL141W	
YGL143C	
YGL144C	0.123116891495981
YGL146C	-0.966414519543273
YGL147C	0.256864800105784
YGL148W	-0.0279005211476263
YGL149W	-0.401985648102288
YGL151W	0.106456953766202
YGL152C	-0.57405328862964
YGL153W	0.543670099783506
YGL154C	
YGL156W	-0.115319723900866
YGL157W	-0.0634696575632823
YGL158W	-1.17100235846333
YGL159W	0.0302157617754688
YGL160W	-0.229576212578681
YGL161C	0.238979759308373
YGL162W	0.0442898688680465
YGL163C	0.0187286616730574
YGL164C	-0.0669601740833189
YGL165C	-0.368890921428031
YGL166W	-0.645743275482555
YGL167C	-0.855571574029999
YGL168W	-1.01214911381973
YGL170C	-0.117471075034186
YGL173C	0.0144260532489954
YGL174W	
YGL175C	-0.704640631825851
YGL176C	0.164204351337708
YGL177W	-0.555624546722153
YGL179C	-0.119940599379234
YGL180W	-0.114212533749148
YGL181W	-0.105234054559374
YGL194C	0.109314495884551
YGL195W	
YGL196W	-0.14390997292425
YGL197W	-0.2742865601288
YGL198W	-0.516977811179082
YGL199C	-0.0253914061016739
YGL200C	0.0397552037392698
YGL202W	0.347046609263564
YGL203C	-0.990219215275371
YGL205W	-0.0998107761964208
YGL206C	-5.55657230519109
YGL208W	-0.165271254222686
YGL209W	-0.30075552706404
YGL210W	
YGL211W	-0.267297638777727
YGL212W	-4.79398054480193
YGL213C	0.649922643156164
YGL214W	-0.277391118748703
YGL215W	-0.0322058262245354
YGL216W	0.0810585206362586
YGL217C	-0.100931893485075
YGL218W	0.697207761299545
YGL219C	0.365744287627055
YGL220W	-0.725296339809741
YGL221C	-0.35972281797107
YGL222C	-0.200967184892782
YGL223C	-4.04166887767529
YGL224C	-3.44351488231166
YGL226C-A	-0.719894644128039
YGL226W	-4.98144315882974
YGL227W	0.139756125009425
YGL228W	-0.23572680451791
YGL229C	-0.0281558960639257
YGL230C	0.170622550617751
YGL231C	
YGL232W	0.637723620544687
YGL234W	0.31744649548171
YGL235W	0.101826957937368
YGL236C	0.287503193635157
YGL237C	0.703971395354435
YGL240W	-0.717668656562608
YGL241W	-0.266970748140971
YGL242C	-0.0263961522473851
YGL243W	-0.0708731734415775
YGL244W	-0.204050792772733
YGL246C	0.29734624443522
YGL248W	-0.551842613339102
YGL249W	-0.509746150175896
YGL250W	-0.965537731231593
YGL251C	0.871537515940825
YGL252C	0.170928688606803
YGL253W	-0.0528726232020784
YGL254W	-0.148794510815877
YGL255W	-0.0532758406751104
YGL256W	-0.652529415043593
YGL257C	-0.134035012006765
YGL258W	-0.554069817672086
YGL259W	-0.0995073148639439
YGL260W	0.0152705256527362
YGL261C	0.0861692803300753
YGL262W	-0.550643194300438
YGL263W	-0.0828736980509349
YGR001C	-0.313482225976633
YGR003W	0.0201820581359316
YGR004W	0.0363027811294172
YGR006W	2.11191972231741
YGR007W	0.175533482840914
YGR008C	-0.371739315361856
YGR010W	-0.0757448365065549
YGR011W	0.106053792048839
YGR012W	-0.630379140119642
YGR014W	-0.0874265053390554
YGR015C	0.00674134647850119
YGR016W	-3.19132475073966
YGR017W	-0.0423712871789515
YGR018C	0.0202841364058341
YGR019W	0.0907792675343918
YGR020C	-7.00135765961376
YGR021W	-0.0311405758525285
YGR022C	0.213988379463769
YGR023W	0.105422111800003
YGR025W	0.22744373635669
YGR026W	0.582124410925613
YGR027C	-0.163938030486337
YGR028W	0.078945223427474
YGR031W	0.00955604175235284
YGR032W	0.0755149448036386
YGR033C	-0.0762498077952648
YGR034W	-0.0510658872178426
YGR035C	-0.663871326738215
YGR036C	-0.334787059822234
YGR037C	-0.48164276710886
YGR038W	-0.224444193864523
YGR039W	-0.560250095895518
YGR040W	-0.216723152480934
YGR041W	-0.439954804243611
YGR042W	-0.374119061443113
YGR043C	-0.00126368440936258
YGR044C	-0.295077748597011
YGR045C	-0.121662701833828
YGR049W	0.0336863935886315
YGR050C	0.077988269442015
YGR051C	-0.0446568409152351
YGR052W	0.0480890995921918
YGR053C	0.259740781637811
YGR054W	0.984008260724487
YGR055W	0.101054691780393
YGR056W	-1.19966078046549
YGR057C	-0.0548639472385161
YGR058W	-0.333016380905841
YGR059W	0.313031992114196
YGR061C	0.0505484841856579
YGR062C	-5.09682670242868
YGR063C	0.106002737443808
YGR064W	-0.0510910148856559
YGR066C	-0.191863368291563
YGR067C	-0.161987194699864
YGR068C	-0.913989819028871
YGR069W	-0.251466019201034
YGR070W	-0.53613926882549
YGR071C	-0.197685557065368
YGR072W	-4.23534578041004
YGR076C	0.135184226439516
YGR077C	0.053914931318992
YGR078C	0.0424453422094213
YGR079W	0.169367895001643
YGR080W	-0.266891704765968
YGR081C	-1.03800260958266
YGR084C	-0.170295893394142
YGR085C	0.59316641938019
YGR086C	-0.666182261250052
YGR087C	-0.00377741170596381
YGR088W	-0.611853546202906
YGR089W	-0.161213624509772
YGR092W	-0.416774513743311
YGR093W	0.0210002771500554
YGR096W	-0.0121503290367636
YGR097W	0.411089578613052
YGR100W	-0.271400159931925
YGR101W	0.853200727971859
YGR102C	-0.168279500685371
YGR104C	-0.0493561964537607
YGR105W	0.120556742113305
YGR106C	-1.5244994598134
YGR107W	0.064212119054019
YGR108W	0.0113496592916386
YGR109C	-0.0935680791074944
YGR110W	-0.493406273570205
YGR111W	-0.0403341739068043
YGR112W	-0.0142265718133327
YGR117C	-0.123709161677088
YGR118W	-0.413932698870948
YGR121C	-0.530138059350875
YGR122C-A	0.167235358133231
YGR122W	-0.185478822425069
YGR123C	0.038580432276428
YGR124W	-0.0425992929501392
YGR125W	-0.369350932673845
YGR126W	-0.0465512179146055
YGR127W	0.102665026226071
YGR129W	-0.474520847856763
YGR130C	0.214685075184534
YGR131W	-0.0440272730337075
YGR132C	0.0275774988052991
YGR133W	-0.231107767373094
YGR134W	0.151454426593225
YGR135W	0.770896668286347
YGR136W	-0.634533068633236
YGR137W	-0.718801511420962
YGR138C	
YGR139W	-0.0439925272395813
YGR141W	-0.460161199997846
YGR142W	-0.617829800484669
YGR143W	1.53151012987081
YGR144W	0.0465435650185195
YGR146C	0.136417541710938
YGR148C	0.164557112886165
YGR149W	-0.182193373939868
YGR150C	-0.21817117599159
YGR151C	0.1779307116516
YGR152C	0.210723618900806
YGR153W	
YGR154C	-0.34689794227368
YGR155W	0.273567737494643
YGR157W	-0.0523606655548917
YGR159C	0.211391170234919
YGR160W	-0.436189746151024
YGR161C	0.303232249972065
YGR162W	-1.42304377431732
YGR163W	0.446423334346057
YGR164W	-0.581591912848157
YGR165W	1.56276367586486
YGR166W	-0.859062460903015
YGR167W	-0.757069304484306
YGR168C	-0.360257809919889
YGR169C	-0.164699544291782
YGR170W	-0.137880756981243
YGR171C	0.309022989917131
YGR173W	0.107156005291794
YGR174C	-0.30708448838834
YGR176W	0.352223459754136
YGR177C	-0.389259329247974
YGR178C	0.196309280037005
YGR180C	0.00176557943806549
YGR181W	-0.329082515343572
YGR182C	-0.182048410155021
YGR183C	-0.207230122716728
YGR184C	-0.431345014931842
YGR187C	-0.210939391967159
YGR188C	9.31678959285737
YGR189C	-0.0477203539320684
YGR192C	-0.180549608507339
YGR193C	0.474547650003864
YGR194C	-0.165385771727432
YGR196C	-0.27356153245451
YGR197C	-0.142227000529673
YGR199W	0.124012149771787
YGR200C	-2.47197556831408
YGR201C	-0.367840114771391
YGR202C	-0.143538802805381
YGR203W	-0.142478393594301
YGR204W	
YGR205W	0.178999494970112
YGR206W	-0.724038134949483
YGR207C	-0.158110588784068
YGR208W	-0.128127724089225
YGR209C	0.186372027853351
YGR210C	-0.100958786119827
YGR212W	0.345933665650327
YGR213C	
YGR214W	-2.96162241011354
YGR215W	-3.1221664448357
YGR217W	0.205527552638823
YGR219W	-6.45278950620758
YGR220C	0.634219880116635
YGR221C	0.620910630324311
YGR222W	0.428965293654912
YGR223C	0.383360529108163
YGR224W	0.100784962817147
YGR225W	0.431769117072292
YGR226C	-0.379626259695137
YGR227W	-0.126502286524746
YGR228W	0.604067203778341
YGR229C	-0.653901208976369
YGR230W	0.0423712272853395
YGR231C	-0.749327973119415
YGR232W	-0.0378288145876401
YGR233C	1.64671716690691
YGR234W	-0.327681381664984
YGR235C	-0.766298981994751
YGR236C	-0.00857783629493152
YGR237C	0.492409866929843
YGR238C	-0.19589334534683
YGR239C	-0.322761294719643
YGR240C	-3.30337866739533
YGR241C	0.340995432356155
YGR242W	0.522943485879334
YGR243W	-0.0907022449380809
YGR244C	-0.610691629231525
YGR247W	0.553771628444512
YGR248W	-0.39239075435545
YGR249W	0.311460830968452
YGR250C	-0.071948826409997
YGR252W	0.117976770716373
YGR254W	0.0457060572796722
YGR255C	-0.884928292149886
YGR256W	0.375298319025754
YGR257C	-7.00930006863914
YGR258C	0.0742884357189832
YGR259C	0.205605314951596
YGR260W	-0.0211126097594606
YGR261C	-0.688970861346485
YGR262C	
YGR263C	0.0156799482805902
YGR266W	-0.0690183138430407
YGR268C	-0.02725909378622
YGR269W	
YGR270W	0.710968211903823
YGR271C-A	-0.113792634368708
YGR271W	0.38004923400105
YGR273C	0.194031974982605
YGR275W	0.04331704002392
YGR276C	0.0660334517889449
YGR279C	0.0263425983882146
YGR281W	-0.214397405692736
YGR282C	-0.569414083214379
YGR283C	-0.00368540554739912
YGR284C	0.444958381572527
YGR285C	-0.708351011599922
YGR286C	0.263497731348735
YGR287C	-0.154986242371309
YGR288W	0.0787487588446564
YGR289C	
YGR290W	
YGR291C	0.457399647272053
YGR292W	0.213339358864643
YGR295C	0.185036340518173
YHL002W	-0.379805109747184
YHL003C	-0.181570424561835
YHL005C	0.209260711880966
YHL006C	0.00466360104758834
YHL007C	0.30888326957688
YHL008C	0.0223119362974847
YHL009C	-1.04245462985031
YHL010C	0.170265624006041
YHL011C	0.136824382848448
YHL012W	-0.37173114332623
YHL013C	-0.64651947811426
YHL014C	0.0746908723008273
YHL016C	
YHL017W	-0.317697674174004
YHL019C	
YHL020C	0.821316384185795
YHL021C	-0.0101002846509242
YHL022C	-0.115055931503815
YHL023C	
YHL024W	0.321815371526791
YHL025W	
YHL026C	0.933237710574364
YHL027W	-0.74816054637684
YHL028W	0.081109312270724
YHL029C	-0.338433619606844
YHL030W	0.104975551021205
YHL031C	
YHL032C	-3.32487204048011
YHL033C	-3.83572216972576
YHL034C	-4.8831118962658
YHL035C	
YHL036W	-0.0140432844194023
YHL037C	-0.139315684687757
YHL038C	0.21244473095173
YHL039W	
YHL040C	-4.77933309699417
YHL041W	0.100469452388077
YHL042W	
